1267028181,16.85,-100.41,3.6
1267127999,17.02,-101.59,3.8
1267146458,16.71,-99.77,3.6
1267182182,16.08,-98.77,3.9
1267208832,18.33,-100.62,3.8
1267236617,18.07,-100.65,3.7
1267271384,17.98,-100.33,3.6
1267304537,17.95,-101.62,4.1
1267446261,17.99,-101.52,4
1267521818,16.92,-100.4,3.6
1267553191,17,-100.54,3.5
1267572888,17.12,-100.97,3.9
1267579569,16.97,-99.2,3.5
1267618782,16.8,-100.12,4
1267619216,17.9,-101.67,4
1267649754,17.09,-99.79,4
1267691329,16.18,-98.81,3.7
1267734291,16.91,-100.32,3.8
1267805861,16.33,-98.85,3.9
1267835505,17.07,-99.73,3.1
1267933936,16.34,-98.47,3.5
1268011044,16.57,-100.43,3.9
1268021320,16.87,-100.36,3.8
1268033597,17.78,-101.29,3.8
1268037816,16.33,-99.37,3.7
1268133571,16.46,-98.41,3.4
1268282144,16.23,-98.79,3
1268351378,17.04,-100.77,3.2
1268368219,16.74,-101.8,2.9
1268443959,16.84,-100.04,3.6
1268448907,16.28,-98.72,3.7
1268624537,17.91,-100.17,3.4
1268643330,17,-99.94,3.6
1268670490,17.18,-100.45,3.3
1268815709,18.31,-100.82,3.5
1268833357,17.26,-101.25,3.7
1268982521,16.73,-99.19,3.5
1269031729,17.22,-100.97,4.9
1269044842,17.29,-101.15,3.9
1269050327,17.51,-101.06,3.4
1269061258,17.23,-101.24,3.3
1269079205,17.26,-101.14,3.4
1269082540,17.49,-101.8,3.2
1269097370,16.97,-100.45,3.6
1269103223,16.65,-98.42,3.4
1269160418,16.9,-100.38,3.3
1269240476,16.81,-99.78,3.6
1269288818,16.34,-98.47,3.7
1269327722,16.56,-100.42,3.5
1269408830,17.31,-101.2,3.7
1269408955,17.17,-101.29,3.9
1269419692,16.5,-99.55,3.3
1269428799,17.21,-101.19,3.8
1269555678,17.4,-100.33,3.5
1269664358,17.03,-99.98,3.7
1269695239,18.15,-99.31,3.1
1269712829,17.41,-101.04,3.5
1269746435,16.93,-99.5,3.8
1269753749,17.4,-101.23,4.1
1269784561,17.12,-101.32,3.8
1269803208,16.64,-99.67,3.5
1269823913,17.11,-101.25,4.1
1269825170,16.14,-98.83,4.2
1269942859,16.67,-100.54,3.8
1270008734,17.41,-101.46,3.7
1270099820,17.02,-100.28,3.6
1270100675,17.12,-100.45,3.7
1270118292,16.69,-98.32,3.6
1270157263,16.93,-100.08,3.9
1270223839,16.91,-99.53,3.9
1270229112,16.4,-99.53,4.1
1270262986,17.35,-100.2,4
1270276113,16.95,-99.45,3.5
1270279767,17.35,-100.93,4.2
1270328623,16.61,-99.75,3.4
1270329253,16.73,-99.76,3.2
1270441431,17.11,-101.22,4.1
1270539583,16.67,-99.27,3.9
1270564587,17.07,-100.85,4
1270582172,16.53,-100.4,3.4
1270631267,16.63,-100.4,4.1
1270652770,16.67,-100.08,3.9
1270792047,16.53,-99.51,4.3
1271124876,17.79,-101.42,3.4
1271182679,16.97,-100.16,3.9
1271222174,18,-101.75,4.9
1271435729,17.82,-99.9,3.6
1271519692,16.71,-99.48,3.1
1271636530,17.05,-99.53,3.5
1271730537,16.07,-98.34,5
1271748228,16.4,-99.58,4.1
1271748659,16.11,-99.64,3.8
1271773992,17.17,-101.16,3.8
1271978925,16.86,-98.46,3.8
1271981316,17.97,-101.74,3.7
1271994733,17.03,-100.05,3.2
1272019750,17.34,-101,3.6
1272039274,16.66,-99.86,3.7
1272074227,17.37,-101.05,3.4
1272245656,16.86,-100.51,3.6
1272249621,17.93,-99.97,3.1
1272341615,17.16,-100.26,3.7
1272412905,16.87,-98.59,3.4
1272427408,16.88,-100.36,3.7
1272472093,18.13,-100.01,3
1272480633,16.97,-100.64,3.2
1272552402,17.16,-101.25,3.5
1272626593,16.9,-100.19,3.2
1272629325,16.65,-99.08,3.4
1272701866,16.22,-99.37,3.9
1272727272,16.52,-98.34,3.1
1272746149,16.84,-99.61,3.2
1272782586,18.58,-99.84,3.3
1272835699,16.91,-100.73,3.8
1272875334,17.29,-99.84,3.6
1273008335,17.17,-100.02,3.4
1273048946,16.38,-98.7,3.4
1273140853,16.36,-98.46,4.4
1273190161,17.31,-100.66,3.8
1273231293,17.15,-100.78,3.5
1273267811,16.98,-99,4.1
1273270161,16.77,-100.12,4.2
1273409655,17.36,-100.43,4.1
1273480649,17.1,-100.21,3.8
1273489099,16.68,-99.65,3.8
1273504487,17.01,-100.34,3.5
1273527476,17.04,-100.49,4
1273536095,16.97,-100.47,3.9
1273537008,17.11,-101.13,3.2
1273704306,17.03,-99.95,4.2
1273745948,17.86,-99.98,3.8
1273877979,16.96,-100.56,3.9
1273878721,17.29,-100.32,3.4
1273896402,16.93,-100.51,3.2
1273904668,17.11,-100,3
1273916790,16.68,-99.69,3.4
1273919371,17.01,-100.52,3.3
1273943865,17.24,-101.3,3.7
1274052839,17.17,-100.39,3.2
1274079048,16.72,-99.54,3.9
1274113610,16.4,-99.06,3.8
1274291851,16.31,-99.35,4.1
1274463873,18.08,-101.66,3.9
1274548409,17.17,-99.56,3.7
1274549623,16.87,-100.3,3.7
1274577709,18.09,-100.35,3.6
1274635709,16.4,-99.85,3.4
1274779581,16.76,-99.89,3.8
1274783579,17.29,-100.95,3.2
1274785893,17.11,-99.52,3.8
1274826041,16.62,-101.49,4.1
1274827474,17.06,-100.58,4.5
1274829685,17.13,-100.05,3.8
1274830575,17.11,-101.2,5
1274851747,16.72,-99.94,3.6
1274854018,17.23,-101.11,3.1
1274854462,17.11,-101.19,3.9
1274855883,18.3,-100.14,3.7
1274971316,16.68,-98.37,3.8
1274998109,16.38,-98.51,3.9
1275126810,17.2,-101.28,3.9
1275231661,17.15,-101.13,3.9
1275334539,17.97,-101.37,3.9
1275385919,16.73,-100.16,3.4
1275391255,16.73,-99.55,3
1275604650,17.91,-100.16,3.5
1275611640,17.85,-101.31,3.6
1275627526,17.21,-99.68,3.5
1275712526,17.13,-100.44,3.5
1275727340,18.32,-100.99,3.6
1275785894,16.71,-99.74,3.3
1275792964,16.27,-99.62,3.7
1275892213,16.93,-100.32,3.5
1275908083,17.06,-101.15,4
1276082744,16.56,-98.47,4.3
1276238976,16.85,-100.17,3.8
1276271339,16.84,-100.19,3.4
1276322688,17.22,-101.44,4.1
1276341392,17.74,-100.55,3.5
1276445147,16.66,-99.3,3.5
1276489679,16.8,-99.19,3.1
1276632066,16.61,-99.83,3.3
1276666992,16.31,-98.46,3.8
1276668511,17.3,-99.26,3.6
1276724528,17.93,-101.5,3.8
1277107424,16.65,-100.08,3.6
1277232700,16.78,-99.35,3.4
1277246007,17.81,-101.25,3.6
1277357495,16.85,-99.77,3.6
1277427959,16.94,-100.18,3.9
1277448461,17.07,-99.26,3.7
1277636371,16.91,-100.03,3.7
1277643096,17.41,-99.62,3.9
1277712248,16.81,-100.39,3.9
1277716658,17.24,-101.25,4
1277748263,16.7,-99.7,3.8
1277765060,16.15,-98.8,3.7
1277846691,16.47,-98.44,4
1278044804,16.75,-99.73,3.5
1278079722,17.06,-100.48,3.5
1278100961,17.37,-101.1,3.6
1278174356,16.88,-99.86,3.4
1278190446,17.07,-99.59,3.7
1278190796,16.8,-100.2,3.4
1278215136,17.9,-100.33,3.8
1278253109,16.66,-99.74,4
1278288382,18.45,-100.22,4.1
1278306954,17.33,-100.84,3.8
1278374393,17.06,-100.1,3.9
1278391492,16.3,-98.53,4.1
1278483048,17.23,-100.26,3.5
1278490592,17.33,-100.8,4
1278535097,17.08,-101.16,3.7
1278554751,16.47,-98.51,3.7
1278604696,17.94,-99.49,4.1
1278676797,16.67,-99.75,3.9
1278746966,17.23,-99.63,3.6
1278859651,18.15,-100.88,3.9
1278861115,16.7,-99.67,3.5
1278878244,16.44,-99.35,4
1278891960,18.04,-100.45,3.8
1278940345,16.87,-100.16,3.8
1279001750,16.44,-99.75,4.1
1279191306,16.94,-100.24,4.1
1279214315,17.7,-101.54,4.3
1279244390,17.17,-100.57,3.9
1279294884,16.79,-99.76,3.5
1279300635,16.75,-99.29,4
1279377981,16.5,-98.37,3.5
1279407434,17.28,-101.62,3.6
1279443093,17.28,-100.34,3.7
1279447497,16.28,-100.61,3.8
1279508756,16.77,-102.1,4
1279615571,16.46,-99.02,3.5
1279706397,18.39,-100.2,3.6
1279707305,18.05,-100.54,3.4
1279799041,18.34,-100.1,3.7
1279832458,16.59,-98.43,3.5
1279883405,17.19,-98.49,3.8
1279922830,17.4,-101.77,3.8
1279957883,17.49,-101.91,3.3
1279976616,16.6,-100.46,4.1
1280046256,16.34,-98.47,3.7
1280063806,16.18,-98.69,4
1280137676,16.72,-99.36,4
1280191423,18.01,-100.51,3.8
1280194697,17.54,-101.29,4
1280376606,17.9,-99.45,4.2
1280411337,16.28,-98.51,3.6
1280438755,16.4,-98.82,3.1
1280446783,16.93,-98.48,3.7
1280523028,17.3,-99.3,3.4
1280608565,17.14,-99.17,3.7
1280691327,16.93,-99.41,3.9
1280715620,16.43,-99.34,4.1
1280867355,16.94,-99.9,3.8
1280870091,16.91,-98.26,3.6
1280899020,16.78,-100.27,4
1280908784,17.08,-100.21,3.8
1280913422,16.47,-98.29,4
1280920982,17.03,-99.84,3.7
1281056270,17.4,-98.85,3.5
1281060212,16.31,-99,4
1281062099,16.34,-98.85,3.7
1281188140,16.83,-100,4
1281206757,16.9,-99.82,3.4
1281226235,16.8,-99.73,3.7
1281233033,16.73,-99.7,3.7
1281357510,17.12,-100.62,3.5
1281366267,16.44,-98.9,3.5
1281367117,16.43,-98.95,3.3
1281635375,17.31,-101.31,4.3
1281673531,18.09,-101.1,4.1
1281716712,17.91,-99.93,3.6
1281790090,16.66,-99.76,3.7
1281943854,16.49,-98.5,3.3
1281947932,17.32,-100.93,4
1282018644,16.38,-99.78,3.6
1282021631,17.39,-101.07,3.3
1282272731,16.85,-99.71,3.2
1282415992,17.35,-100.25,3.7
1282460815,18.22,-100.91,4.1
1282734783,16.95,-101.11,4.1
1282769511,16.48,-99.04,4.2
1282920885,17.92,-100.03,3.6
1282959720,17.03,-100.14,3.7
1283027357,16.68,-99.67,3.7
1283116714,18.01,-100.53,3.9
1283125572,16.97,-99.68,3.8
1283136940,17.01,-99.8,3.6
1283164448,16.53,-99.72,3.7
1283256101,16.47,-99.17,3.9
1283259175,18.12,-100.45,4.1
1283410815,17.12,-100.15,3.5
1283417922,16.89,-100.11,3.5
1283468596,17.08,-101.13,3.7
1283519185,17.69,-100.5,3.6
1283716513,16.5,-99.26,4.2
1283926449,17.15,-101.25,3.9
1283940485,17.91,-100.4,3.6
1283991755,17.9,-101.58,3.9
1284077989,16.39,-98.53,4
1284087184,16.45,-98.47,4.1
1284094252,17.81,-101.81,4.2
1284132767,17.05,-100.45,3.7
1284143594,16.95,-100.15,3.9
1284171965,16.33,-98.72,4
1284172330,16.26,-98.81,3.8
1284240482,17,-100.22,3.8
1284316244,16.69,-99.68,3.6
1284324274,16.67,-99.68,3.7
1284421808,16.88,-100.18,3.6
1284425194,16.84,-100.31,3.5
1284607566,17.34,-101.6,3.7
1284666299,17.49,-100.75,3.7
1284701481,18.15,-100.35,3.6
1284765374,16.72,-98.43,3.9
1284785244,17.99,-100.62,3.5
1284802572,17.16,-101.48,3.7
1284812327,17.16,-99.77,4.1
1284819267,17.14,-101.47,4
1284872499,17.84,-100.85,3.7
1284873122,17.07,-99.86,3.3
1284914852,16.5,-98.48,3.9
1284937510,16.56,-98.48,4.1
1285242379,17.16,-100.2,3.5
1285281882,16.67,-99.08,4.2
1285329924,16.65,-99.06,3.8
1285412186,17.07,-100,4
1285461256,16.95,-98.91,3.5
1285467418,17.96,-100.6,3.4
1285638106,17.3,-100.56,3.7
1285780346,16.09,-99.53,3.3
1285846236,17.02,-99.27,3.8
1285985752,17.67,-101.13,3.6
1285998689,18.03,-101.73,4
1286076126,17.35,-101.25,3.9
1286101920,16.97,-100.4,4.3
1286151645,17.21,-100.21,3.1
1286197664,17.17,-101.44,3.4
1286211729,16.47,-99.07,3.8
1286229221,16.17,-98.82,3.6
1286230268,18.19,-101.54,3.5
1286422172,17.51,-101.24,4
1286437019,17.74,-101.41,4.1
1286447490,17.28,-99.91,3.7
1286494906,17.3,-101.66,4.2
1286513235,17.13,-100.05,3.8
1286514741,17.77,-100.26,3.6
1286763929,17.01,-99.85,3.8
1286774395,16.67,-99.39,3.6
1286790273,17.14,-101,4
1286873716,17.2,-101.15,4.2
1286986147,18.13,-99.97,3.8
1287025216,17.07,-100.14,4
1287044347,16.5,-99.03,3.9
1287093206,17.99,-100.24,3.8
1287193261,16.46,-98.29,3.8
1287249048,16.9,-99.78,4.2
1287285314,17.11,-99.71,3.7
1287432450,17.92,-101.1,3.4
1287825174,16.43,-99.3,3.6
1287838550,18.07,-99.8,3.3
1287899915,17.92,-98.95,3.5
1287975392,16.91,-100.1,3.3
1287986270,17.25,-100.55,3.6
1288024225,17.17,-100.25,3.6
1288042627,16.68,-99.69,3.6
1288096962,16.96,-100.5,3.7
1288136481,16.71,-99.13,3.6
1288382141,16.77,-99.69,3.7
1288411470,17,-99.48,3.4
1288432122,17.2,-100.52,3.3
1288451690,16.77,-99.42,3.5
1288456200,17.31,-100.47,3.4
1288466852,18.1,-100.36,3.3
1288591690,16.86,-99.31,3.8
1288603081,17.21,-99.87,3.8
1288612345,16.62,-99.87,4
1288613236,16.73,-99.93,3.5
1288829072,17.21,-100.48,3.6
1289005882,18.05,-99.61,4
1289016050,16.89,-100.37,4
1289074735,17.36,-100.57,4
1289101944,18.09,-100.44,3.9
1289134715,16.72,-99.7,3.3
1289203565,17.5,-101.18,4.1
1289351842,16.87,-99.42,3.8
1289422307,16.86,-100.25,3.8
1289481265,16.42,-99.33,3.8
1289493415,18.01,-99.89,3.8
1289572554,16.43,-98.46,3.7
1289652885,17.82,-98.42,3.7
1289658240,18.14,-100.55,3.7
1289662555,16.43,-100.96,3.9
1289744253,17.18,-100.8,4
1289749577,17.11,-100.41,3.5
1289798543,17.18,-101.12,4.5
1289851566,17.71,-101.27,3.8
1289908214,16.69,-98.09,4
1289916709,17.24,-99.52,3.9
1290154094,16.76,-99.7,4.2
1290175284,17.22,-100.49,3.9
1290221996,17.24,-100.39,3.7
1290244866,16.95,-101.58,3.9
1290268919,18.1,-101.67,3.7
1290275171,18.15,-100.62,4
1290307613,17.29,-101.07,4
1290330516,18.05,-99.78,3.8
1290447723,17.04,-100.42,3.7
1290449941,17.39,-101.38,3.7
1290501584,17.1,-99.88,3.7
1290577443,16.64,-99.66,3.7
1290581827,16.68,-99.65,3.9
1290601707,18.23,-100.02,3.9
1290611050,15.89,-98.97,4.3
1290636108,15.94,-98.98,4.2
1290646336,18.23,-100.24,3.9
1290663602,16.95,-98.82,3.8
1290667344,16.62,-99.32,4.1
1290683544,18.06,-99.34,3.7
1290707528,17.22,-99.97,3.5
1290718358,16.9,-100.44,3.8
1290726864,17,-100.6,3.6
1290784389,17.02,-99.64,4.2
1290790536,18.08,-101.33,4.2
1290855505,16.9,-98.68,4.1
1290962883,16.91,-100.01,3.7
1291028059,16.87,-100.25,3.8
1291032184,17.29,-100.76,3.7
1291084008,17.08,-99.98,3.9
1291187130,17.82,-100.09,3.7
1291216430,17.78,-100.08,4.1
1291417772,16.6,-99.35,3.5
1291590188,17.8,-101.43,4.2
1291649288,16.81,-100.18,3.8
1291665770,16.36,-99.4,3.9
1291726334,18.22,-100.47,3.6
1291788637,17.82,-101.29,3.8
1291812339,17.69,-101.36,4.3
1291830875,17.77,-101.38,4.1
1291844657,16.5,-100.68,3.8
1291851583,16.89,-100.46,3.7
1291891291,16.79,-100.12,3.6
1291891760,16.87,-100.1,3.5
1291900391,17.93,-101.35,3.8
1291933947,16.7,-98.46,4
1291961984,18.01,-101.46,3.9
1292029886,15.68,-99.43,3
1292040127,17.31,-100.86,4
1292046287,16.9,-99.69,3.3
1292493890,16.83,-100.13,4.1
1292524696,16.64,-99.66,4
1292677937,16.15,-99.62,4
1292747612,16.69,-99.73,3.7
1292812077,17.28,-100.02,3.7
1292870033,16.82,-99.71,3.9
1292875714,17.88,-99.97,3.8
1293014991,17.66,-101.22,3.3
1293022237,17.75,-101.77,3.3
1293027182,17.28,-100.3,3.6
1293078152,17.18,-100.15,4
1293094915,17,-100.2,4
1293120837,17.42,-101.32,4
1293238933,16.89,-99.3,3.9
1293320970,17.06,-99.99,3.2
1293320995,16.42,-98.36,4.1
1293363933,16.86,-100.26,4.2
1293512731,18.12,-100.23,4.1
1293554351,16.18,-98.61,4
1293559849,16.67,-101.08,4.2
1293591319,17.26,-99.76,4
1293651398,16.37,-99.24,3.9
1293652226,17.1,-99.98,4
1293660186,17.03,-98.89,4.1
1293664445,16.78,-98.48,4.4
1293679730,17.89,-101.43,4.2
1293699110,17.81,-101.58,4.1
1293722053,17.34,-101.13,4
1293752548,17.12,-101.25,4.1
1293752682,17.14,-101.3,3.5
1293812095,18.16,-100.27,3.2
1293819010,17.82,-101.45,3.8
1293933303,17.81,-101.45,4.1
1293965189,16.43,-98.38,3.9
1294014732,18.07,-99.7,3.5
1294015367,16.69,-98.6,3.9
1294064387,16.35,-99.47,3.8
1294111787,17.38,-100.99,3.8
1294120827,17.29,-102.06,3.7
1294126204,17.29,-102.12,3.9
1294155127,17.48,-100.96,3.5
1294164115,17.39,-101.03,3.6
1294208958,16.24,-99.48,3.7
1294216126,17.36,-100.56,3.8
1294285497,16.74,-98.49,3.9
1294289360,17.42,-101.76,3.9
1294296515,17.25,-100.63,3.8
1294330314,17.87,-100.52,3.9
1294348106,17.8,-100.59,3.6
1294384877,16.54,-98.46,3.8
1294649132,17.16,-99.95,3.6
1294660953,17.14,-101.25,3.9
1294680105,17.29,-101.23,4.2
1294753873,16.21,-99.45,4.3
1294850626,16.48,-98.48,3.7
1294991622,16.84,-100.33,3.3
1295091337,16.79,-100.68,4.2
1295159333,17.28,-101.11,4
1295231763,17.34,-101.37,3.7
1295303415,17.89,-99.89,3.6
1295375405,17.25,-100.25,3.6
1295405036,18.1,-100.22,3.8
1295431511,18.08,-100.47,3.9
1295459328,18.05,-100.91,3.6
1295564566,17.8,-101.7,3.9
1295570476,16.76,-99.71,3.8
1295805716,16.72,-98.66,3.2
1295844031,16.42,-98.52,3.5
1296004522,18.02,-99.84,3.7
1296023651,17.18,-101.24,3.9
1296207519,16.93,-99.22,4
1296217413,17.25,-101.08,3.4
1296224563,17.65,-99.69,3.5
1296256689,17.13,-101.89,3.3
1296268379,16.54,-100.56,3.4
1296346670,17.73,-101.41,3.9
1296416239,17.19,-100.51,3.9
1296501129,17.47,-100.61,3.7
1296543168,17.7,-101.17,3.8
1296709965,16.85,-99.85,3.7
1296711611,18.01,-100.72,3.6
1296805935,17.25,-99.91,3.6
1296959048,16.59,-100.42,3.9
1296968344,16.62,-100.51,4
1296999978,16.36,-99.25,3.6
1297081547,16.83,-100.11,3.8
1297099474,16.03,-99.06,4.4
1297100918,16.17,-99.11,4.1
1297272970,16.61,-98.94,3.9
1297272971,16.63,-98.89,3.9
1297331855,16.87,-100.22,3.5
1297348889,16.91,-100.17,3.9
1297569477,16.96,-100.15,3.3
1297578041,18.33,-100.78,3.8
1297669382,16.87,-100.22,3.9
1297671548,17.07,-100.19,3.9
1297672011,16.91,-100.25,3.8
1297724484,16.18,-98.67,4.1
1297750403,17.08,-100.25,3.7
1297777642,18.04,-99.71,3.9
1297782313,17.16,-99.85,4
1297834012,16.36,-98.56,4.1
1297900544,17.09,-101.39,3.8
1297929648,16.42,-100.05,4.2
1297946198,17.41,-101.09,3.7
1297964506,16.23,-99.36,4
1297999739,16.28,-99.33,3.9
1298249188,17.04,-100.63,3.4
1298347682,17.9,-100.04,4
1298353956,17.85,-101.66,4.1
1298505785,16.85,-100.26,4.1
1298523946,17.06,-100.6,4.1
1298552951,17.24,-101.22,3.8
1298687659,18.21,-101.56,3.5
1298944014,17.67,-101.22,4
1298959099,16.81,-100.23,3.9
1298976097,16.63,-100.35,3.7
1299026143,17.7,-101.01,3.6
1299067896,16.69,-99.65,4.2
1299254937,17.05,-99.09,4.1
1299273868,16.89,-100.4,3.7
1299298216,16.61,-99.76,4
1299300492,16.46,-99.04,4
1299321911,16.8,-98.61,4.2
1299391487,16.45,-98.43,3.9
1299429887,16.74,-99.99,3.4
1299439835,17.3,-101.23,3.9
1299451120,18.2,-100.67,3.3
1299588630,18.33,-100.92,3.8
1299607443,17.45,-100.93,3.7
1299707705,18.12,-101.68,4.1
1299718956,16.94,-99.84,3.6
1299971328,16.51,-98.47,3.7
1300037801,17.96,-100.62,3.9
1300091850,16.58,-99.72,3.7
1300170048,17.03,-100.27,3.7
1300220668,16.54,-100.41,3.9
1300227786,15.89,-98.95,3.9
1300270971,17.04,-100.21,3.6
1300317279,17.07,-98.79,3.8
1300342767,16.51,-98.96,3.7
1300352261,16.81,-101.43,3.9
1300355374,17.01,-100.21,3.8
1300357660,16.8,-99.95,4
1300492328,16.66,-100.16,3.7
1300495098,18.02,-100.47,3.6
1300496434,16.71,-99.93,3.7
1300578847,18.13,-100.69,4.2
1300645310,17.74,-100.53,3.6
1300669415,17.04,-100.12,3.6
1300722104,16.61,-98.97,3.6
1300759806,16.72,-99.74,3.8
1300767695,16.71,-99.73,3.7
1300770414,16.82,-99.68,3.6
1300835114,16.93,-99.57,3.9
1300844955,18.14,-100.49,3.9
1300860910,17.01,-100.19,4.1
1301112224,16.93,-100.25,3.8
1301142693,16.87,-102.24,3.9
1301174309,17.76,-101.3,3.7
1301198207,16.69,-99.75,3.7
1301204376,16.68,-99.75,3.7
1301208866,16.7,-99.74,3.6
1301238887,18.42,-99.55,3.2
1301379716,16.69,-99.74,3.7
1301447911,18,-100.62,3.4
1301459787,18.21,-100.98,3.9
1301471942,17.69,-101.28,3.4
1301514291,17.94,-99.4,3.4
1301535985,17.5,-101.17,3.4
1301555855,17.31,-100.75,3.3
1301610850,17.76,-99.1,3.4
1301646753,16.6,-98.45,3.3
1301665294,16.53,-99.81,4.3
1301680387,17.72,-101.48,3.9
1301737951,16.8,-100.11,3.9
1301851013,16.42,-99.6,3.6
1301930924,16.39,-99.68,3.7
1301956646,16.37,-99.56,3.9
1302205656,16.57,-99.23,3.4
1302205713,17.13,-99.13,3.5
1302207306,16.2,-99.31,4.1
1302207523,16.37,-99.65,3.9
1302216358,16.22,-99.42,4
1302216630,16.35,-99.71,3.6
1302216940,16.38,-99.36,3.8
1302223918,16.28,-99.41,3.5
1302233477,16.17,-99.47,3.5
1302233783,16.06,-99.41,3.8
1302282650,16.7,-99.12,3.5
1302330342,17.32,-101.31,3.7
1302427525,16.2,-99.43,4.2
1302427764,16.05,-99.38,3.7
1302478451,17.12,-100.97,3.6
1302672408,16.73,-99.73,3.7
1302813863,17.79,-101.29,3.7
1302844136,18.02,-101.75,3.7
1302903386,17.32,-100.84,3.6
1302934418,16.7,-98.57,3.7
1302974775,16.88,-100.79,3.4
1303095416,16.97,-100.06,3.9
1303137793,16.64,-99.72,3.6
1303145892,16.92,-100.07,3.4
1303178309,17.48,-101.77,3.2
1303178410,15.7,-99.26,4.1
1303212323,18.07,-101.57,3.8
1303307967,18.03,-100.55,3.8
